source,file,run,size,activity,ns
fda,waterpipe.json,3,1955,saving,54937
fda,waterpipe.json,3,1955,writing,1647676
gh,gh_licenses.json,3,2507,reading,3780385
gh,gh_licenses.json,3,2507,loading,102890
gh,gh_licenses.json,3,2507,saving,58579
gh,gh_licenses.json,3,2507,writing,3450008
ncdc,ncdc_stations_big.json,3,200908,reading,267494231
ncdc,ncdc_stations_big.json,3,200908,loading,7354085
ncdc,ncdc_stations_big.json,3,200908,saving,4681416
ncdc,ncdc_stations_big.json,3,200908,writing,371767103
gh,ffs.json,3,5089,reading,7977773
gh,ffs.json,3,5089,loading,86175
gh,ffs.json,3,5089,saving,109148
gh,ffs.json,3,5089,writing,4666921
penguin,grisham.json,3,22488,reading,32882282
penguin,grisham.json,3,22488,loading,828310
penguin,grisham.json,3,22488,saving,1082796
penguin,grisham.json,3,22488,writing,61241020
synthetic,obj_rename.json,3,69,reading,936325
synthetic,obj_rename.json,3,69,loading,28423
synthetic,obj_rename.json,3,69,saving,10848
synthetic,obj_rename.json,3,69,writing,369256
json.org,json_eg4.json,3,3468,reading,4894635
json.org,json_eg4.json,3,3468,loading,138017
json.org,json_eg4.json,3,3468,saving,88089
json.org,json_eg4.json,3,3468,writing,3388280
synthetic,object.json,3,77,reading,330277
synthetic,object.json,3,77,loading,37063
synthetic,object.json,3,77,saving,153393
synthetic,object.json,3,77,writing,601109
rv,animal.json,3,7051,reading,10047073
rv,animal.json,3,7051,loading,207882
rv,animal.json,3,7051,saving,161679
rv,animal.json,3,7051,writing,9964235
rv,human_male.json,3,603912,reading,887421709
rv,human_male.json,3,603912,loading,14229111
rv,human_male.json,3,603912,saving,14975471
rv,human_male.json,3,603912,writing,917220161
doi,doi_10.1000_1.json,3,369,reading,711377
doi,doi_10.1000_1.json,3,369,loading,70130
doi,doi_10.1000_1.json,3,369,saving,36961
doi,doi_10.1000_1.json,3,369,writing,948605
fda,event.json,3,1819,reading,2570777
fda,event.json,3,1819,loading,88429
fda,event.json,3,1819,saving,59741
fda,event.json,3,1819,writing,1890794
penguin,rust.json,3,161726,reading,224051457
penguin,rust.json,3,161726,loading,725717
penguin,rust.json,3,161726,saving,677060
penguin,rust.json,3,161726,writing,39766060
json.org,json_eg1.json,3,583,reading,1774280
json.org,json_eg1.json,3,583,loading,68575
json.org,json_eg1.json,3,583,saving,33256
json.org,json_eg1.json,3,583,writing,799637
gh,mgree_repos.json,3,159905,reading,213025511
gh,mgree_repos.json,3,159905,loading,1961003
gh,mgree_repos.json,3,159905,saving,1618535
gh,mgree_repos.json,3,159905,writing,117072697
fda,recall50.json,3,1049501,reading,1386611193
fda,recall50.json,3,1049501,loading,22377196
fda,recall50.json,3,1049501,saving,10974052
fda,recall50.json,3,1049501,writing,993640585
ncdc,ncdc_gsom_sample.json,3,2867,reading,4018041
ncdc,ncdc_gsom_sample.json,3,2867,loading,145259
ncdc,ncdc_gsom_sample.json,3,2867,saving,107552
ncdc,ncdc_gsom_sample.json,3,2867,writing,5607356
fda,registrationlisting100.json,3,214459,reading,285018673
fda,registrationlisting100.json,3,214459,loading,3825091
fda,registrationlisting100.json,3,214459,saving,3144167
fda,registrationlisting100.json,3,214459,writing,287331700
penn,historic-20181028.json,3,1468638,reading,1977712944
penn,historic-20181028.json,3,1468638,loading,35699947
penn,historic-20181028.json,3,1468638,saving,21459576
penn,historic-20181028.json,3,1468638,writing,1641323903
gov.uk,bank-holidays.json,3,15124,reading,22527908
gov.uk,bank-holidays.json,3,15124,loading,642004
gov.uk,bank-holidays.json,3,15124,saving,483058
gov.uk,bank-holidays.json,3,15124,writing,33757299
rv,demons.json,3,194,reading,467130
rv,demons.json,3,194,loading,63496
rv,demons.json,3,194,saving,24518
rv,demons.json,3,194,writing,505065
fda,registrationlisting.json,3,3228,reading,4469365
fda,registrationlisting.json,3,3228,loading,120377
fda,registrationlisting.json,3,3228,saving,77014
fda,registrationlisting.json,3,3228,writing,3338619
json.org,json_eg2.json,4,242,reading,557608
json.org,json_eg2.json,4,242,loading,66839
json.org,json_eg2.json,4,242,saving,27308
json.org,json_eg2.json,4,242,writing,672551
ncdc,ncdc_stations_big.json,4,200908,reading,274186608
ncdc,ncdc_stations_big.json,4,200908,loading,6859994
ncdc,ncdc_stations_big.json,4,200908,saving,4159952
ncdc,ncdc_stations_big.json,4,200908,writing,347174793
penguin,linux.json,4,64401,reading,91006815
penguin,linux.json,4,64401,loading,716465
penguin,linux.json,4,64401,saving,683257
penguin,linux.json,4,64401,writing,34078244
synthetic,object.json,4,77,reading,316602
synthetic,object.json,4,77,loading,33309
synthetic,object.json,4,77,saving,18745
synthetic,object.json,4,77,writing,356810
penguin,rust.json,4,161726,reading,214442184
penguin,rust.json,4,161726,loading,772447
penguin,rust.json,4,161726,saving,793361
penguin,rust.json,4,161726,writing,35996628
gh,gh_emoji.json,4,173641,reading,226917148
gh,gh_emoji.json,4,173641,loading,1612085
gh,gh_emoji.json,4,173641,saving,1764213
gh,gh_emoji.json,4,173641,writing,150738561
fda,event.json,4,1819,reading,3384637
fda,event.json,4,1819,loading,87173
fda,event.json,4,1819,saving,77795
fda,event.json,4,1819,writing,2356395
gh,kmt.json,4,4979,reading,8292694
gh,kmt.json,4,4979,loading,127046
gh,kmt.json,4,4979,saving,93825
gh,kmt.json,4,4979,writing,4619254
fda,event100.json,4,2945177,reading,3775425579
fda,event100.json,4,2945177,loading,48647931
fda,event100.json,4,2945177,saving,24749888
fda,event100.json,4,2945177,writing,2031009395
gh,gh_gpl3.json,4,36979,reading,49975701
gh,gh_gpl3.json,4,36979,loading,81783
gh,gh_gpl3.json,4,36979,saving,59982
gh,gh_gpl3.json,4,36979,writing,8383244
doi,doi_smoosh.json,4,537,reading,940132
doi,doi_smoosh.json,4,537,loading,106408
doi,doi_smoosh.json,4,537,saving,48737
doi,doi_smoosh.json,4,537,writing,1136223
ncdc,ncdc_gsom_sample.json,4,2867,reading,4082909
ncdc,ncdc_gsom_sample.json,4,2867,loading,135130
ncdc,ncdc_gsom_sample.json,4,2867,saving,100406
ncdc,ncdc_gsom_sample.json,4,2867,writing,5537595
ncdc,ncdc_datasets.json,4,1625,reading,3108936
ncdc,ncdc_datasets.json,4,1625,loading,107106
ncdc,ncdc_datasets.json,4,1625,saving,99243
ncdc,ncdc_datasets.json,4,1625,writing,3105798
rv,agni.json,4,89267,reading,121595442
rv,agni.json,4,89267,loading,1976041
rv,agni.json,4,89267,saving,1499292
rv,agni.json,4,89267,writing,123671727
penn,historic-20181028.json,4,1468638,reading,1938875930
penn,historic-20181028.json,4,1468638,loading,35052537
penn,historic-20181028.json,4,1468638,saving,23710897
penn,historic-20181028.json,4,1468638,writing,1597476082
rv,human_male.json,4,603912,reading,795922547
rv,human_male.json,4,603912,loading,13576883
rv,human_male.json,4,603912,saving,9978700
rv,human_male.json,4,603912,writing,926659157
fda,recall.json,4,22475,reading,30908757
fda,recall.json,4,22475,loading,487886
fda,recall.json,4,22475,saving,306321
fda,recall.json,4,22475,writing,20383202
synthetic,list2.json,4,25,reading,849557
synthetic,list2.json,4,25,loading,69141
synthetic,list2.json,4,25,saving,18906
synthetic,list2.json,4,25,writing,296337
ncdc,ncdc_ewr_station.json,4,191,reading,493771
ncdc,ncdc_ewr_station.json,4,191,loading,38678
ncdc,ncdc_ewr_station.json,4,191,saving,23122
ncdc,ncdc_ewr_station.json,4,191,writing,503673
gh,ffs_issues.json,4,38158,reading,53051587
gh,ffs_issues.json,4,38158,loading,503859
gh,ffs_issues.json,4,38158,saving,466958
gh,ffs_issues.json,4,38158,writing,31995515
gh,mgree.json,4,1331,reading,2609782
gh,mgree.json,4,1331,loading,50666
gh,mgree.json,4,1331,saving,71516
gh,mgree.json,4,1331,writing,1464103
fda,registrationlisting100.json,4,214459,reading,282095531
fda,registrationlisting100.json,4,214459,loading,3555827
fda,registrationlisting100.json,4,214459,saving,3098862
fda,registrationlisting100.json,4,214459,writing,220690516
ncdc,ncdc_zips.json,4,2851,reading,4106464
ncdc,ncdc_zips.json,4,2851,loading,158247
ncdc,ncdc_zips.json,4,2851,saving,88796
ncdc,ncdc_zips.json,4,2851,writing,5566567
fda,waterpipe.json,4,1955,reading,3607380
fda,waterpipe.json,4,1955,loading,96496
fda,waterpipe.json,4,1955,saving,49910
fda,waterpipe.json,4,1955,writing,1423925
json.org,json_eg3.json,4,602,reading,1722145
json.org,json_eg3.json,4,602,loading,63819
json.org,json_eg3.json,4,602,saving,47377
json.org,json_eg3.json,4,602,writing,1070564
ncdc,ncdc_locationcategories.json,4,543,reading,992693
ncdc,ncdc_locationcategories.json,4,543,loading,89907
ncdc,ncdc_locationcategories.json,4,543,saving,50260
ncdc,ncdc_locationcategories.json,4,543,writing,1458868
fda,recall50.json,4,1049501,reading,1399851242
fda,recall50.json,4,1049501,loading,22059439
fda,recall50.json,4,1049501,saving,10540946
fda,recall50.json,4,1049501,writing,1070752805
ncdc,ncdc_locations.json,4,2808,reading,4796413
ncdc,ncdc_locations.json,4,2808,loading,166807
ncdc,ncdc_locations.json,4,2808,saving,98068
ncdc,ncdc_locations.json,4,2808,writing,5692238
ncdc,ncdc_datatypes.json,4,4013,reading,5569539
ncdc,ncdc_datatypes.json,4,4013,loading,161902
ncdc,ncdc_datatypes.json,4,4013,saving,99489
ncdc,ncdc_datatypes.json,4,4013,writing,6034228
gh,gh_licenses.json,4,2507,reading,4226114
gh,gh_licenses.json,4,2507,loading,103546
gh,gh_licenses.json,4,2507,saving,57790
gh,gh_licenses.json,4,2507,writing,3599016
ncdc,ncdc_07030_stations.json,4,1476,reading,2195363
ncdc,ncdc_07030_stations.json,4,1476,loading,125584
ncdc,ncdc_07030_stations.json,4,1476,saving,67867
ncdc,ncdc_07030_stations.json,4,1476,writing,3115516
doi,doi_10.1000_1.json,4,369,reading,1519510
doi,doi_10.1000_1.json,4,369,loading,75480
doi,doi_10.1000_1.json,4,369,saving,39644
doi,doi_10.1000_1.json,4,369,writing,1052587
penguin,dekeijzer.json,4,446,reading,1591480
penguin,dekeijzer.json,4,446,loading,39970
penguin,dekeijzer.json,4,446,saving,22543
penguin,dekeijzer.json,4,446,writing,868577
gh,ffs.json,4,5089,reading,7896862
gh,ffs.json,4,5089,loading,102545
gh,ffs.json,4,5089,saving,99373
gh,ffs.json,4,5089,writing,4399405
gh,gh_mgree_events.json,4,168832,reading,222065733
gh,gh_mgree_events.json,4,168832,loading,2234588
gh,gh_mgree_events.json,4,168832,saving,2117671
gh,gh_mgree_events.json,4,168832,writing,128012617
json.org,json_eg1.json,4,583,reading,1696104
json.org,json_eg1.json,4,583,loading,94443
json.org,json_eg1.json,4,583,saving,36591
json.org,json_eg1.json,4,583,writing,909319
fda,recall10.json,4,212061,reading,279789692
fda,recall10.json,4,212061,loading,4357035
fda,recall10.json,4,212061,saving,2648862
fda,recall10.json,4,212061,writing,197882726
gh,gh_apache2.json,4,12591,reading,18676671
gh,gh_apache2.json,4,12591,loading,71563
gh,gh_apache2.json,4,12591,saving,44744
gh,gh_apache2.json,4,12591,writing,3688227
gov.uk,bank-holidays.json,4,15124,reading,22741057
gov.uk,bank-holidays.json,4,15124,loading,741232
gov.uk,bank-holidays.json,4,15124,saving,488676
gov.uk,bank-holidays.json,4,15124,writing,31937382
fda,tobacco_products.json,4,2345,reading,3398039
fda,tobacco_products.json,4,2345,loading,106723
fda,tobacco_products.json,4,2345,saving,62890
fda,tobacco_products.json,4,2345,writing,2378015
ncdc,ncdc_07030.json,4,111,reading,1093991
ncdc,ncdc_07030.json,4,111,loading,40548
ncdc,ncdc_07030.json,4,111,saving,13145
ncdc,ncdc_07030.json,4,111,writing,390232
fda,recall100.json,4,2117776,reading,2774724986
fda,recall100.json,4,2117776,loading,44765177
fda,recall100.json,4,2117776,saving,23571409
fda,recall100.json,4,2117776,writing,2062693850
json.org,json_eg4.json,4,3468,reading,4959635
json.org,json_eg4.json,4,3468,loading,130892
json.org,json_eg4.json,4,3468,saving,95615
json.org,json_eg4.json,4,3468,writing,3736907
ncdc,ncdc_datacategories.json,4,1075,reading,1639517
ncdc,ncdc_datacategories.json,4,1075,loading,103501
ncdc,ncdc_datacategories.json,4,1075,saving,67119
ncdc,ncdc_datacategories.json,4,1075,writing,2895491
synthetic,obj_rename.json,4,69,reading,1043930
synthetic,obj_rename.json,4,69,loading,33029
synthetic,obj_rename.json,4,69,saving,10622
synthetic,obj_rename.json,4,69,writing,349518
gh,gh_events.json,4,54778,reading,73937585
gh,gh_events.json,4,54778,loading,889279
gh,gh_events.json,4,54778,saving,718876
gh,gh_events.json,4,54778,writing,44141566
json.org,json_eg5.json,4,873,reading,2076870
json.org,json_eg5.json,4,873,loading,82598
json.org,json_eg5.json,4,873,saving,50906
json.org,json_eg5.json,4,873,writing,1718515
penguin,grisham.json,4,22488,reading,34407595
penguin,grisham.json,4,22488,loading,1236366
penguin,grisham.json,4,22488,saving,717574
penguin,grisham.json,4,22488,writing,46372178
fda,registrationlisting.json,4,3228,reading,4878639
fda,registrationlisting.json,4,3228,loading,179209
fda,registrationlisting.json,4,3228,saving,81673
fda,registrationlisting.json,4,3228,writing,3165689
gh,mgree_repos.json,4,159905,reading,216834995
gh,mgree_repos.json,4,159905,loading,2020613
gh,mgree_repos.json,4,159905,saving,1798532
gh,mgree_repos.json,4,159905,writing,118567572
rv,animal.json,4,7051,reading,10189975
rv,animal.json,4,7051,loading,267936
rv,animal.json,4,7051,saving,139138
rv,animal.json,4,7051,writing,10772182
synthetic,object_null.json,4,95,reading,359438
synthetic,object_null.json,4,95,loading,41039
synthetic,object_null.json,4,95,saving,17515
synthetic,object_null.json,4,95,writing,332658
rv,demons.json,4,194,reading,1139543
rv,demons.json,4,194,loading,73907
rv,demons.json,4,194,saving,33424
rv,demons.json,4,194,writing,434450
fda,tobacco.json,4,1144,reading,2575569
fda,tobacco.json,4,1144,loading,93382
fda,tobacco.json,4,1144,saving,38696
fda,tobacco.json,4,1144,writing,970439
penguin,bsd.json,4,5415,reading,7671745
penguin,bsd.json,4,5415,loading,113635
penguin,bsd.json,4,5415,saving,89724
penguin,bsd.json,4,5415,writing,3374429
fda,tobacco100.json,4,63634,reading,87251895
fda,tobacco100.json,4,63634,loading,995313
fda,tobacco100.json,4,63634,saving,738722
fda,tobacco100.json,4,63634,writing,42082518
fda,tobacco10.json,4,6567,reading,9404593
fda,tobacco10.json,4,6567,loading,169141
fda,tobacco10.json,4,6567,saving,118544
fda,tobacco10.json,4,6567,writing,5479249
penn,historic-20181028.json,5,1468638,reading,1965828003
penn,historic-20181028.json,5,1468638,loading,34594779
penn,historic-20181028.json,5,1468638,saving,23849427
penn,historic-20181028.json,5,1468638,writing,1757001521
synthetic,object_null.json,5,95,reading,163953
synthetic,object_null.json,5,95,loading,35475
synthetic,object_null.json,5,95,saving,16331
synthetic,object_null.json,5,95,writing,377264
ncdc,ncdc_datasets.json,5,1625,reading,2518747
ncdc,ncdc_datasets.json,5,1625,loading,109027
ncdc,ncdc_datasets.json,5,1625,saving,65086
ncdc,ncdc_datasets.json,5,1625,writing,3279231
gh,gh_emoji.json,5,173641,reading,229819389
gh,gh_emoji.json,5,173641,loading,1496773
gh,gh_emoji.json,5,173641,saving,1811519
gh,gh_emoji.json,5,173641,writing,85296595
rv,demons.json,5,194,reading,314253
rv,demons.json,5,194,loading,59236
rv,demons.json,5,194,saving,25628
rv,demons.json,5,194,writing,500879
json.org,json_eg1.json,5,583,reading,1008981
json.org,json_eg1.json,5,583,loading,66801
json.org,json_eg1.json,5,583,saving,31723
json.org,json_eg1.json,5,583,writing,791300
synthetic,object.json,5,77,reading,371620
synthetic,object.json,5,77,loading,33199
synthetic,object.json,5,77,saving,21924
synthetic,object.json,5,77,writing,306008
gh,ffs.json,5,5089,reading,7449992
gh,ffs.json,5,5089,loading,132967
gh,ffs.json,5,5089,saving,106005
gh,ffs.json,5,5089,writing,5303183
penguin,bsd.json,5,5415,reading,7417833
penguin,bsd.json,5,5415,loading,119659
penguin,bsd.json,5,5415,saving,88834
penguin,bsd.json,5,5415,writing,3267740
rv,agni.json,5,89267,reading,123268706
rv,agni.json,5,89267,loading,2095698
rv,agni.json,5,89267,saving,1529874
rv,agni.json,5,89267,writing,123733818
fda,tobacco10.json,5,6567,reading,8664750
fda,tobacco10.json,5,6567,loading,135957
fda,tobacco10.json,5,6567,saving,110721
fda,tobacco10.json,5,6567,writing,5214054
gh,gh_apache2.json,5,12591,reading,17718988
gh,gh_apache2.json,5,12591,loading,78819
gh,gh_apache2.json,5,12591,saving,62503
gh,gh_apache2.json,5,12591,writing,3794906
fda,recall10.json,5,212061,reading,282079408
fda,recall10.json,5,212061,loading,4591193
fda,recall10.json,5,212061,saving,2655932
fda,recall10.json,5,212061,writing,197689449
fda,event.json,5,1819,reading,2640991
fda,event.json,5,1819,loading,88962
fda,event.json,5,1819,saving,58114
fda,event.json,5,1819,writing,1766707
fda,tobacco100.json,5,63634,reading,85038663
fda,tobacco100.json,5,63634,loading,2035705
fda,tobacco100.json,5,63634,saving,630657
fda,tobacco100.json,5,63634,writing,42573528
rv,animal.json,5,7051,reading,9215122
rv,animal.json,5,7051,loading,210668
rv,animal.json,5,7051,saving,175450
rv,animal.json,5,7051,writing,11393099
gh,gh_events.json,5,54778,reading,73679195
gh,gh_events.json,5,54778,loading,915212
gh,gh_events.json,5,54778,saving,741179
gh,gh_events.json,5,54778,writing,355779930
ncdc,ncdc_locationcategories.json,5,543,reading,992289
ncdc,ncdc_locationcategories.json,5,543,loading,94502
ncdc,ncdc_locationcategories.json,5,543,saving,49166
ncdc,ncdc_locationcategories.json,5,543,writing,1632537
fda,tobacco_products.json,5,2345,reading,3129880
fda,tobacco_products.json,5,2345,loading,90052
fda,tobacco_products.json,5,2345,saving,81710
fda,tobacco_products.json,5,2345,writing,2195130
gh,kmt.json,5,4979,reading,7903497
gh,kmt.json,5,4979,loading,130907
gh,kmt.json,5,4979,saving,91089
gh,kmt.json,5,4979,writing,4254100
json.org,json_eg2.json,5,242,reading,1206465
json.org,json_eg2.json,5,242,loading,65536
json.org,json_eg2.json,5,242,saving,29864
json.org,json_eg2.json,5,242,writing,811869
gov.uk,bank-holidays.json,5,15124,reading,23203141
gov.uk,bank-holidays.json,5,15124,loading,653164
gov.uk,bank-holidays.json,5,15124,saving,599340
gov.uk,bank-holidays.json,5,15124,writing,33081974
fda,recall.json,5,22475,reading,31747922
fda,recall.json,5,22475,loading,539704
fda,recall.json,5,22475,saving,271176
fda,recall.json,5,22475,writing,26281799
gh,gh_licenses.json,5,2507,reading,3692237
gh,gh_licenses.json,5,2507,loading,108291
gh,gh_licenses.json,5,2507,saving,103874
gh,gh_licenses.json,5,2507,writing,3391292
doi,doi_10.1000_1.json,5,369,reading,807359
doi,doi_10.1000_1.json,5,369,loading,90151
doi,doi_10.1000_1.json,5,369,saving,34432
doi,doi_10.1000_1.json,5,369,writing,899750
json.org,json_eg4.json,5,3468,reading,4632539
json.org,json_eg4.json,5,3468,loading,133978
json.org,json_eg4.json,5,3468,saving,87998
json.org,json_eg4.json,5,3468,writing,3242426
ncdc,ncdc_07030_stations.json,5,1476,reading,2181574
ncdc,ncdc_07030_stations.json,5,1476,loading,109826
ncdc,ncdc_07030_stations.json,5,1476,saving,79923
ncdc,ncdc_07030_stations.json,5,1476,writing,3184664
gh,mgree.json,5,1331,reading,2662522
gh,mgree.json,5,1331,loading,55212
gh,mgree.json,5,1331,saving,49092
gh,mgree.json,5,1331,writing,1557090
fda,tobacco.json,5,1144,reading,1536258
fda,tobacco.json,5,1144,loading,72313
fda,tobacco.json,5,1144,saving,41978
fda,tobacco.json,5,1144,writing,1140170
gh,ffs_issues.json,5,38158,reading,53133237
gh,ffs_issues.json,5,38158,loading,598490
gh,ffs_issues.json,5,38158,saving,518837
gh,ffs_issues.json,5,38158,writing,33032650
gh,gh_mgree_events.json,5,168832,reading,227705982
gh,gh_mgree_events.json,5,168832,loading,2076863
gh,gh_mgree_events.json,5,168832,saving,2016533
gh,gh_mgree_events.json,5,168832,writing,122998868
synthetic,list2.json,5,25,reading,924880
synthetic,list2.json,5,25,loading,61070
synthetic,list2.json,5,25,saving,20016
synthetic,list2.json,5,25,writing,291533
fda,event100.json,5,2945177,reading,3895677543
fda,event100.json,5,2945177,loading,47744407
fda,event100.json,5,2945177,saving,24009715
fda,event100.json,5,2945177,writing,2062685508
ncdc,ncdc_zips.json,5,2851,reading,4881335
ncdc,ncdc_zips.json,5,2851,loading,154803
ncdc,ncdc_zips.json,5,2851,saving,106344
ncdc,ncdc_zips.json,5,2851,writing,6324134
ncdc,ncdc_07030.json,5,111,reading,185626
ncdc,ncdc_07030.json,5,111,loading,36846
ncdc,ncdc_07030.json,5,111,saving,13920
ncdc,ncdc_07030.json,5,111,writing,387236
rv,human_male.json,5,603912,reading,802386275
rv,human_male.json,5,603912,loading,13391042
rv,human_male.json,5,603912,saving,9945731
rv,human_male.json,5,603912,writing,944064643
fda,registrationlisting.json,5,3228,reading,4330900
fda,registrationlisting.json,5,3228,loading,126298
fda,registrationlisting.json,5,3228,saving,88630
fda,registrationlisting.json,5,3228,writing,3816409
gh,mgree_repos.json,5,159905,reading,213678533
gh,mgree_repos.json,5,159905,loading,1884234
gh,mgree_repos.json,5,159905,saving,1790658
gh,mgree_repos.json,5,159905,writing,117586785
penguin,linux.json,5,64401,reading,88014214
penguin,linux.json,5,64401,loading,1037740
penguin,linux.json,5,64401,saving,655649
penguin,linux.json,5,64401,writing,34888275
penguin,grisham.json,5,22488,reading,30952891
penguin,grisham.json,5,22488,loading,871463
penguin,grisham.json,5,22488,saving,760894
penguin,grisham.json,5,22488,writing,43886844
fda,recall50.json,5,1049501,reading,1394793275
fda,recall50.json,5,1049501,loading,22118077
fda,recall50.json,5,1049501,saving,14023757
fda,recall50.json,5,1049501,writing,1136153711
ncdc,ncdc_datacategories.json,5,1075,reading,1395706
ncdc,ncdc_datacategories.json,5,1075,loading,97711
ncdc,ncdc_datacategories.json,5,1075,saving,64037
ncdc,ncdc_datacategories.json,5,1075,writing,2808339
json.org,json_eg5.json,5,873,reading,1193058
json.org,json_eg5.json,5,873,loading,83015
json.org,json_eg5.json,5,873,saving,50185
json.org,json_eg5.json,5,873,writing,1804281
fda,waterpipe.json,5,1955,reading,3457541
fda,waterpipe.json,5,1955,loading,86334
fda,waterpipe.json,5,1955,saving,64800
fda,waterpipe.json,5,1955,writing,1850726
gh,gh_gpl3.json,5,36979,reading,50496211
gh,gh_gpl3.json,5,36979,loading,87857
gh,gh_gpl3.json,5,36979,saving,70774
gh,gh_gpl3.json,5,36979,writing,8799379
ncdc,ncdc_datatypes.json,5,4013,reading,5599940
ncdc,ncdc_datatypes.json,5,4013,loading,177812
ncdc,ncdc_datatypes.json,5,4013,saving,120994
ncdc,ncdc_datatypes.json,5,4013,writing,6088827
ncdc,ncdc_gsom_sample.json,5,2867,reading,4833618
ncdc,ncdc_gsom_sample.json,5,2867,loading,163708
ncdc,ncdc_gsom_sample.json,5,2867,saving,93862
ncdc,ncdc_gsom_sample.json,5,2867,writing,5849629
fda,recall100.json,5,2117776,reading,2797787781
fda,recall100.json,5,2117776,loading,44176264
fda,recall100.json,5,2117776,saving,22330835
fda,recall100.json,5,2117776,writing,2403685535
synthetic,obj_rename.json,5,69,reading,129081
synthetic,obj_rename.json,5,69,loading,29387
synthetic,obj_rename.json,5,69,saving,13161
synthetic,obj_rename.json,5,69,writing,375328
fda,registrationlisting100.json,5,214459,reading,288972446
fda,registrationlisting100.json,5,214459,loading,3789043
fda,registrationlisting100.json,5,214459,saving,3298264
fda,registrationlisting100.json,5,214459,writing,229763718
ncdc,ncdc_locations.json,5,2808,reading,4110583
ncdc,ncdc_locations.json,5,2808,loading,153146
ncdc,ncdc_locations.json,5,2808,saving,100380
ncdc,ncdc_locations.json,5,2808,writing,6355423
json.org,json_eg3.json,5,602,reading,1747810
json.org,json_eg3.json,5,602,loading,60341
json.org,json_eg3.json,5,602,saving,35735
json.org,json_eg3.json,5,602,writing,1091215
ncdc,ncdc_ewr_station.json,5,191,reading,1131136
ncdc,ncdc_ewr_station.json,5,191,loading,41610
ncdc,ncdc_ewr_station.json,5,191,saving,16852
ncdc,ncdc_ewr_station.json,5,191,writing,577229
ncdc,ncdc_stations_big.json,5,200908,reading,274906805
ncdc,ncdc_stations_big.json,5,200908,loading,6955051
ncdc,ncdc_stations_big.json,5,200908,saving,4227362
ncdc,ncdc_stations_big.json,5,200908,writing,419142220
doi,doi_smoosh.json,5,537,reading,1707338
doi,doi_smoosh.json,5,537,loading,79049
doi,doi_smoosh.json,5,537,saving,43618
doi,doi_smoosh.json,5,537,writing,1308168
penguin,rust.json,5,161726,reading,218966048
penguin,rust.json,5,161726,loading,819069
penguin,rust.json,5,161726,saving,793164
penguin,rust.json,5,161726,writing,39494483
penguin,dekeijzer.json,5,446,reading,1547827
penguin,dekeijzer.json,5,446,loading,38398
penguin,dekeijzer.json,5,446,saving,24875
penguin,dekeijzer.json,5,446,writing,817382
ncdc,ncdc_07030_stations.json,6,1476,reading,2209751
ncdc,ncdc_07030_stations.json,6,1476,loading,100346
ncdc,ncdc_07030_stations.json,6,1476,saving,56767
ncdc,ncdc_07030_stations.json,6,1476,writing,3257264
synthetic,obj_rename.json,6,69,reading,126352
synthetic,obj_rename.json,6,69,loading,28946
synthetic,obj_rename.json,6,69,saving,18967
synthetic,obj_rename.json,6,69,writing,425445
fda,waterpipe.json,6,1955,reading,2614725
fda,waterpipe.json,6,1955,loading,82189
fda,waterpipe.json,6,1955,saving,50955
fda,waterpipe.json,6,1955,writing,1726875
ncdc,ncdc_ewr_station.json,6,191,reading,292599
ncdc,ncdc_ewr_station.json,6,191,loading,37878
ncdc,ncdc_ewr_station.json,6,191,saving,17105
ncdc,ncdc_ewr_station.json,6,191,writing,577592
ncdc,ncdc_datasets.json,6,1625,reading,2185418
ncdc,ncdc_datasets.json,6,1625,loading,119262
ncdc,ncdc_datasets.json,6,1625,saving,85028
ncdc,ncdc_datasets.json,6,1625,writing,4459302
fda,tobacco100.json,6,63634,reading,90921275
fda,tobacco100.json,6,63634,loading,1173258
fda,tobacco100.json,6,63634,saving,732490
fda,tobacco100.json,6,63634,writing,43942583
gh,kmt.json,6,4979,reading,6941994
gh,kmt.json,6,4979,loading,126154
gh,kmt.json,6,4979,saving,108543
gh,kmt.json,6,4979,writing,4266347
synthetic,object.json,6,77,reading,139553
synthetic,object.json,6,77,loading,34044
synthetic,object.json,6,77,saving,16313
synthetic,object.json,6,77,writing,336717
gh,gh_events.json,6,54778,reading,73807788
gh,gh_events.json,6,54778,loading,882502
gh,gh_events.json,6,54778,saving,702675
gh,gh_events.json,6,54778,writing,46479135
fda,recall10.json,6,212061,reading,279180525
fda,recall10.json,6,212061,loading,5085093
fda,recall10.json,6,212061,saving,2298577
fda,recall10.json,6,212061,writing,200678385
json.org,json_eg1.json,6,583,reading,790400
json.org,json_eg1.json,6,583,loading,68002
json.org,json_eg1.json,6,583,saving,31324
json.org,json_eg1.json,6,583,writing,832526
fda,tobacco_products.json,6,2345,reading,3102931
fda,tobacco_products.json,6,2345,loading,87303
fda,tobacco_products.json,6,2345,saving,59325
fda,tobacco_products.json,6,2345,writing,2130646
penguin,rust.json,6,161726,reading,214047146
penguin,rust.json,6,161726,loading,809185
penguin,rust.json,6,161726,saving,767994
penguin,rust.json,6,161726,writing,36728514
doi,doi_10.1000_1.json,6,369,reading,522703
doi,doi_10.1000_1.json,6,369,loading,107971
doi,doi_10.1000_1.json,6,369,saving,36434
doi,doi_10.1000_1.json,6,369,writing,979451
gh,ffs.json,6,5089,reading,6926895
gh,ffs.json,6,5089,loading,106743
gh,ffs.json,6,5089,saving,94434
